id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5790111,MACBA Flat With Cats,477049,Natalia,Ciutat Vella,el Raval,41.3811263844867,2.1693773431482817,Private room,39,2,60,2017-06-01,2.72,1,63
2141535,Big Room with view in BCN Center.,7968029,Laura,Ciutat Vella,el Raval,41.376292656028724,2.1680209045813172,Private room,36,3,30,2017-05-12,0.87,1,1
10798668,Single Room in the heart of BCN!,42624449,Isabel,Ciutat Vella,el Raval,41.37882804981876,2.1732359796110803,Private room,25,3,57,2017-05-15,3.48,2,75
16116129,Solarium 1 bedroom +1 bathtroom big terrace,104876399,Charmsuites,Ciutat Vella,el Raval,41.375756135852534,2.1698861103245397,Entire home/apt,170,1,1,2017-04-14,0.57,11,306
18862875,"Chic & Cosy Apartment , nearby the center",2689009,Liora,Ciutat Vella,el Raval,41.37833058377817,2.1650231037307246,Entire home/apt,130,3,0,,,1,143
9893820,"Central Apartment, Plaza Cataluna B",6071207,Sanario,Ciutat Vella,el Raval,41.37916089491208,2.165417447463529,Entire home/apt,19,1,43,2017-05-21,2.64,1,76
9792844,"VERY CENTRIC, PERFECT FOR TOURISTS",50282691,Susana,Ciutat Vella,el Raval,41.376784815907754,2.1746948265378196,Private room,50,3,17,2017-05-15,0.98,5,28
17399082,Private room in Centrical and Modern Loft,117614830,Mar,Ciutat Vella,el Raval,41.37733578675988,2.1692077450971237,Private room,70,1,7,2017-05-30,3.00,1,137
13598175,Well located and clean aparment near Las Ramblas!!,61566575,Eduardo,Ciutat Vella,el Raval,41.37952883448116,2.1729995752981974,Entire home/apt,157,3,47,2017-05-21,4.10,2,83
13332009,Double room in the historic center with Balcony!!,74679551,Sebastian,Ciutat Vella,el Raval,41.38131946674129,2.16618688923015,Private room,40,2,63,2017-05-24,5.22,4,351
15579366,Cozy and luminous bedroom near Las Ramblas,100367362,Ugo,Ciutat Vella,el Raval,41.3811771927394,2.168945677005817,Private room,53,1,0,,,1,154
17134457,Habitación bonita y confortable,114986263,Sergi,Ciutat Vella,el Raval,41.38548537561884,2.167138583792457,Private room,52,2,24,2017-05-31,6.26,2,114
19034744,"Cozy & Renewed ""Las Ramblas"" Apartment",130464711,Adria,Ciutat Vella,el Raval,41.37988760853474,2.1711109977608967,Entire home/apt,132,1,0,,,2,144
10250750,Tree Room - Cozy with Breakfast!,52692253,Gemma,Ciutat Vella,el Raval,41.381924629973064,2.165525889933739,Private room,28,2,71,2017-05-29,4.55,1,95
5842289,Habitacion individual,30333067,Joel,Ciutat Vella,el Raval,41.383557533702266,2.164809610063964,Private room,20,1,121,2017-05-11,5.00,1,62
12847539,Wonderful apartment in las Ramblas!,70166306,Alex,Ciutat Vella,el Raval,41.376540508883636,2.175949643314122,Entire home/apt,85,1,66,2017-05-22,5.03,1,266
5986105,"☀️ Amazing views in city center, 5' Ramblas/ Sea",31079217,Nuria,Ciutat Vella,el Raval,41.37465722623718,2.1753927049328032,Entire home/apt,300,3,56,2017-05-31,3.52,2,136
14099561,"Friendly, central room, with private bathroom",82269614,Simon,Ciutat Vella,el Raval,41.375644328870465,2.172002805271806,Private room,35,1,56,2017-05-18,5.38,1,3
7283797,ROOM  1,38141742,Maykol,Ciutat Vella,el Raval,41.38239478253972,2.165878600310931,Private room,30,2,93,2017-05-16,4.04,2,233
7211780,Cosy Room in Gotico,4938732,Chloe,Ciutat Vella,el Raval,41.37988905920486,2.171693976092385,Private room,50,2,15,2017-05-12,0.86,1,321
8148784,Nice Double Room Near Boqueria,37308706,Easy,Ciutat Vella,el Raval,41.37987132800256,2.1732842725184036,Private room,45,3,40,2017-05-14,2.83,5,333
17414533,Vistalegre House,117767417,Adri,Ciutat Vella,el Raval,41.379224729433155,2.1666105732048795,Private room,57,1,7,2017-05-30,3.23,2,354
13110180,"Amazing Small Apartment in Raval, up to 4 Guests",940619,Mathias&Aida,Ciutat Vella,el Raval,41.38190858721286,2.1646157293575365,Entire home/apt,70,3,24,2017-05-28,2.06,1,76
17227917,Entire flat in the heart of barcelona,18182380,Imran,Ciutat Vella,el Raval,41.37821189508691,2.166795714425104,Entire home/apt,100,1,1,2017-03-01,0.31,1,155
14629608,Best place for walking the city,24112000,Chic & Cheap,Ciutat Vella,el Raval,41.380230913452245,2.163478224991103,Entire home/apt,80,1,18,2017-05-12,2.01,4,61
512737,"Old town 3 - 7minutes from Ramblas,",488117,David,Ciutat Vella,el Raval,41.37733102196558,2.1663539402298357,Entire home/apt,132,6,2,2016-05-17,0.04,4,282
18344224,Beautifull apartment in the Heart of Barcelona.,126898376,Nadine,Ciutat Vella,el Raval,41.379951751905494,2.1646257354415526,Entire home/apt,116,2,6,2017-05-16,4.74,1,158
16852329,Cosy room in the city centre,7032148,Lori,Ciutat Vella,el Raval,41.38047917700999,2.1652233909376797,Private room,50,2,6,2017-05-19,2.09,2,59
7651042,Pop Apartment next to LA RAMBLA,39452746,Pop,Ciutat Vella,el Raval,41.37760436606728,2.167288942143302,Entire home/apt,65,1,40,2017-05-18,1.80,1,71
2288221,Very central apartment Barcelona,71615,Mireia And Maria,Ciutat Vella,el Raval,41.37922169536641,2.1641641661264495,Entire home/apt,130,3,19,2017-04-13,0.49,29,145
19008635,Private room in nice flat Downtown BCN - 2 people,3342528,Luis,Ciutat Vella,el Raval,41.37923669385748,2.16640076048658,Private room,49,3,0,,,1,0
12927689,APARTMENT CENTRICO SARA 2-1,3743250,Sara,Ciutat Vella,el Raval,41.3771951534234,2.166907251455826,Entire home/apt,70,1,26,2017-05-29,2.09,4,330
2322338,Bohemian Loft appartment,11392371,Dina,Ciutat Vella,el Raval,41.37867696323817,2.167731049307121,Entire home/apt,75,1,9,2017-05-13,0.33,3,3
16616052,квартира целиком Рамбла Раваль,94125958,Valery,Ciutat Vella,el Raval,41.37936005114212,2.1685362142283147,Entire home/apt,65,1,9,2017-05-29,2.00,2,283
7728802,Cosy apartment in Sant Antoni,6053473,Romain,Ciutat Vella,el Raval,41.37796583439923,2.1654897884787725,Entire home/apt,89,3,1,2015-08-22,0.05,1,0
9941244,El Oasis del Raval,51091161,Sergio,Ciutat Vella,el Raval,41.380455415690236,2.1653234361098534,Entire home/apt,60,3,61,2017-05-28,3.44,1,272
10047535,BIG CENTRAL FLAT NEAR RAMBLAS RAVAL,6163162,Francisco,Ciutat Vella,el Raval,41.37896079768375,2.1658412310995123,Entire home/apt,80,1,36,2017-05-14,2.08,7,271
16780481,Habitacion Mundi,111248996,Teo,Ciutat Vella,el Raval,41.380300587658326,2.1724588505140847,Private room,16,2,9,2017-05-17,3.07,2,260
6229235,Cosy appartment in central Barcelona,18675151,Paolo,Ciutat Vella,el Raval,41.37901176334723,2.1678579309835166,Entire home/apt,80,3,10,2017-05-14,0.87,1,50
