id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20241270,Room La Rambla,144255950,Davit,Ciutat Vella,el Raval,41.38074774936123,2.172117858833009,Private room,30,7,1,2017-09-04,0.88,1,0
13294437,Charming Studio/Apart. Downtown,35240984,Dubraska,Ciutat Vella,el Raval,41.379456616014295,2.173814688062951,Entire home/apt,80,5,2,2016-08-06,0.13,1,0
18668304,Enjoy your stay in Bcn!,33274839,Anny,Ciutat Vella,el Raval,41.38122723854366,2.1676703632547065,Private room,44,1,5,2017-09-16,1.21,3,159
12769961,One Room in center of BCN. El Raval,34087272,Rama,Ciutat Vella,el Raval,41.37874763025746,2.1649219552065793,Private room,50,1,10,2017-02-26,0.63,5,357
19310031,Barcelona Boqueria Loft,132755092,Maria & Juan,Ciutat Vella,el Raval,41.37971610730487,2.168851501150456,Entire home/apt,59,2,5,2017-09-17,3.66,1,277
8249976,Barcelona's Heart,43505134,Baleska,Ciutat Vella,el Raval,41.379041514792384,2.1724576488687237,Private room,40,1,84,2017-10-05,3.38,3,60
11788085,Habitación en el centro de BCN,62509390,Sandra,Ciutat Vella,el Raval,41.37861769653366,2.1687446700054887,Private room,70,2,31,2017-10-03,1.68,1,154
16047936,Cultural City Center,494213,Valerie,Ciutat Vella,el Raval,41.37975862635917,2.1656581533050803,Entire home/apt,59,31,1,2017-08-14,0.55,1,72
6414096,Ático luminoso en Barcelona centro,12565470,Pablo,Ciutat Vella,el Raval,41.38018571352598,2.1660989337947183,Entire home/apt,110,2,0,,,1,0
15981034,Cuarto privado en el corazón de Barcelona,41794499,Eder,Ciutat Vella,el Raval,41.378999972078525,2.166984490197165,Private room,35,2,0,,,1,0
8299598,Cozy central double bedroom,7106074,Mina,Ciutat Vella,el Raval,41.37604184768961,2.169928237723785,Private room,30,5,15,2017-09-09,0.64,3,311
19782083,Cozy Double Bedroom In The Heart of El Raval,65102592,Wekafore,Ciutat Vella,el Raval,41.37805841052512,2.172185724876452,Private room,49,1,11,2017-09-24,3.98,1,0
