id,text,source,user_screen_name,user_followers_count,created_at,timestamp_ms,quote_count,reply_count,retweet_count,favorite_count,language,urls,hashtags,mentions,symbols,lon,lat,place_type,place_name,place_full_name,place_min_lat,place_min_lon,place_max_lat,place_max_lon
1118525384897777664,b'@vekilince @ekrem_imamoglu 7 B\xc3\x96LGEDE',"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",egemencolak,1593,Wed Apr 17 14:43:27 +0000 2019,1555512207613,0,0,0,0,tr,[],[],"[{'screen_name': 'vekilince', 'name': 'Muharrem İNCE', 'id': 182317200, 'id_str': '182317200', 'indices': [0, 10]}, {'screen_name': 'ekrem_imamoglu', 'name': 'Ekrem Imamoglu', 'id': 422861505, 'id_str': '422861505', 'indices': [11, 26]}]",[],,,,,,,
1118527282291802112,"b'Ois hienoo, jos Liberaalit ja RKP ois muodostanu vaaliliiton eurovaaleja kohti. RKP olisi parlamentissa samassa ryh\xe2\x80\xa6 https://t.co/wH1WYGhqyB'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JoniOjala,598,Wed Apr 17 14:50:59 +0000 2019,1555512659987,0,0,0,0,fi,"[{'url': 'https://t.co/wH1WYGhqyB', 'expanded_url': 'https://twitter.com/i/web/status/1118527282291802112', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",[],[],[],,,,,,,
1118527572248338432,"b""@arnocast That's a big nope. I feel so conservative when I see proposals like this.""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WellmanAlex,607,Wed Apr 17 14:52:09 +0000 2019,1555512729118,0,0,0,0,en,[],[],"[{'screen_name': 'arnocast', 'name': 'Arnaud Castaignet', 'id': 45662302, 'id_str': '45662302', 'indices': [0, 9]}]",[],,,,,,,
1118528507552858112,b'@gozdeakpinar @ekrem_imamoglu Ben de Filli Boya gibi harika bir de\xc4\x9fer yaratt\xc4\xb1\xc4\x9f\xc4\xb1n\xc4\xb1z i\xc3\xa7in size ne kadar te\xc5\x9fekk\xc3\xbcr etse\xe2\x80\xa6 https://t.co/8rJpdU5mkP',"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",egemencolak,1593,Wed Apr 17 14:55:52 +0000 2019,1555512952112,0,0,0,0,tr,"[{'url': 'https://t.co/8rJpdU5mkP', 'expanded_url': 'https://twitter.com/i/web/status/1118528507552858112', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",[],"[{'screen_name': 'gozdeakpinar', 'name': 'Gözde Akpınar', 'id': 179210961, 'id_str': '179210961', 'indices': [0, 13]}, {'screen_name': 'ekrem_imamoglu', 'name': 'Ekrem Imamoglu', 'id': 422861505, 'id_str': '422861505', 'indices': [14, 29]}]",[],,,,,,,
1118528872394268672,"b'Tallinna Loomaaed, Tallinn, Estonia \xf0\x9f\x87\xaa\xf0\x9f\x87\xaa #autohash #Tallinn #Estonia #Harjumaakond #bird #raptor #wildlife #eagle\xe2\x80\xa6 https://t.co/rfVtseZCI2'","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",pandoru_m,58,Wed Apr 17 14:57:19 +0000 2019,1555513039097,0,0,0,0,et,"[{'url': 'https://t.co/rfVtseZCI2', 'expanded_url': 'https://twitter.com/i/web/status/1118528872394268672', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]","[{'text': 'autohash', 'indices': [39, 48]}, {'text': 'Tallinn', 'indices': [49, 57]}, {'text': 'Estonia', 'indices': [58, 66]}, {'text': 'Harjumaakond', 'indices': [67, 80]}, {'text': 'bird', 'indices': [81, 86]}, {'text': 'raptor', 'indices': [87, 94]}, {'text': 'wildlife', 'indices': [95, 104]}, {'text': 'eagle', 'indices': [105, 111]}]",[],[],24.65952469,59.42480757,city,Tallinn,"Tallinn, Eesti",24.55014,59.351829,24.926289,59.351829
1118528951364870144,b'Awesome day for a little bike ride! @relivecc https://t.co/AzEpsaUzz9 #cycling #Relive #IbikeTLN https://t.co/RSI9SGgntX',"<a href=""https://play.google.com/store/apps/details?id=de.mobileways.gravityforever"" rel=""nofollow"">Gravity Forever</a>",dvlrnr,348,Wed Apr 17 14:57:37 +0000 2019,1555513057925,0,0,0,0,en,"[{'url': 'https://t.co/AzEpsaUzz9', 'expanded_url': 'https://www.relive.cc/view/2296810186', 'display_url': 'relive.cc/view/2296810186', 'indices': [46, 69]}]","[{'text': 'cycling', 'indices': [70, 78]}, {'text': 'Relive', 'indices': [79, 86]}, {'text': 'IbikeTLN', 'indices': [87, 96]}]","[{'screen_name': 'relivecc', 'name': 'Relive', 'id': 714487433979674624, 'id_str': '714487433979674624', 'indices': [36, 45]}]",[],24.724,59.405,city,Tallinn,"Tallinn, Estonia",24.55014,59.351829,24.926289,59.351829
1118529157799874560,"b'Tallinna Loomaaed, Tallinn, Estonia \xf0\x9f\x87\xaa\xf0\x9f\x87\xaa #autohash #Tallinn #Estonia #Harjumaakond #bird #raptor #wildlife #eagle\xe2\x80\xa6 https://t.co/5fPxXnOpPp'","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",pandoru_m,58,Wed Apr 17 14:58:27 +0000 2019,1555513107143,0,0,0,0,et,"[{'url': 'https://t.co/5fPxXnOpPp', 'expanded_url': 'https://twitter.com/i/web/status/1118529157799874560', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]","[{'text': 'autohash', 'indices': [39, 48]}, {'text': 'Tallinn', 'indices': [49, 57]}, {'text': 'Estonia', 'indices': [58, 66]}, {'text': 'Harjumaakond', 'indices': [67, 80]}, {'text': 'bird', 'indices': [81, 86]}, {'text': 'raptor', 'indices': [87, 94]}, {'text': 'wildlife', 'indices': [95, 104]}, {'text': 'eagle', 'indices': [105, 111]}]",[],[],24.65952469,59.42480757,city,Tallinn,"Tallinn, Eesti",24.55014,59.351829,24.926289,59.351829
1118534520175845377,b'@scottbalf Get off tinder then \xf0\x9f\x99\x84',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",timmy_uk,1240,Wed Apr 17 15:19:45 +0000 2019,1555514385633,0,0,0,0,en,[],[],"[{'screen_name': 'scottbalf', 'name': 'Scott Balf', 'id': 85696640, 'id_str': '85696640', 'indices': [0, 10]}]",[],,,,,,,
1118537457610440704,b'Union meeting (@ \xc3\x96piku \xc3\x84rimaja) https://t.co/cXSvju8CzX https://t.co/f4wjYGBK6g',"<a href=""https://www.swarmapp.com"" rel=""nofollow"">Foursquare Swarm</a>",Nickesteen,677,Wed Apr 17 15:31:25 +0000 2019,1555515085972,0,0,0,0,et,"[{'url': 'https://t.co/cXSvju8CzX', 'expanded_url': 'https://www.swarmapp.com/c/l75c1nZCMNC', 'display_url': 'swarmapp.com/c/l75c1nZCMNC', 'indices': [32, 55]}]",[],[],[],24.80421247,59.42004741,city,Tallinn,"Tallinn, Estonia",24.55014,59.351829,24.926289,59.351829
1118537523385466880,b'@dyerAndie OMG yasss!! I wish they would do a special for this.',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",timmy_uk,1240,Wed Apr 17 15:31:41 +0000 2019,1555515101654,0,0,0,0,en,[],[],"[{'screen_name': 'dyerAndie', 'name': 'andieDyer', 'id': 261245212, 'id_str': '261245212', 'indices': [0, 10]}]",[],,,,,,,
